Student ID,Name,Batch/Class,Department/Major,Date of Admission,Date of Graduation,Semester-wise GPA,Cumulative GPA,Core Engineering Course Grades,Elective Course Grades,Project/Research Work Evaluation,Hackathon Participation,Paper Presentations,Research Publications,Leadership Roles,Volunteer Work,Certifications,Workshops Attended,Internships,Skills Demonstrated,Attendance Record,Disciplinary Actions,Special Needs/Disabilities,Scholarships/Awards,Year,Gender
19278754,Catherine Sanders,Batch 1,Mechanical Engineering,2020-03-31,2025-09-17,[10.646374603702036],10.65,"['F', 'A', 'F', 'A', 'D']","['C', 'A', 'D']",8.65,Local,2,2,Treasurer,True,3,3,0,High,92,Warning,,1,1,Male
96373648,Steven Juarez,Batch 1,Electronics Communication Engineering,2021-12-24,2025-03-21,[10.127281257901586],10.13,"['A', 'B', 'C', 'A', 'B']","['D', 'A', 'D']",9.16,None,0,2,None,False,5,5,0,High,76,Probation,Yes,3,1,Female
36375431,Donald Phillips,Batch 4,Electronics Communication Engineering,2024-05-14,2025-01-28,"[10.67668150638346, 9.420795530152041, 10.176486020489403, 10.513641347480085]",10.2,"['F', 'C', 'F', 'B', 'B']","['F', 'D', 'B']",9.7,International,5,1,Treasurer,False,4,7,1,Low,87,Probation,,4,4,Female
49384424,Kayla Shepard,Batch 3,Civil Engineering,2023-06-27,2027-07-09,"[9.54232224098048, 9.902079391875526, 9.654884534840441]",9.7,"['C', 'A', 'B', 'C', 'A']","['A', 'C', 'D']",8.01,Local,0,0,Treasurer,False,7,2,4,High,93,Warning,Yes,1,3,Male
1399280,Linda Adams,Batch 4,Civil Engineering,2023-04-16,2025-07-23,"[10.040303530051263, 10.496471601152242, 10.099616600169192, 10.053761349989994]",10.17,"['F', 'B', 'C', 'D', 'F']","['C', 'D', 'D']",8.22,Local,1,3,Vice President,False,6,10,3,Low,94,Probation,,3,4,Female
31263508,Jamie Weiss,Batch 3,Electronics Communication Engineering,2022-07-06,2026-02-23,"[10.56517052972686, 10.086086537642277, 9.286546958884454]",9.98,"['F', 'B', 'F', 'B', 'A']","['C', 'F', 'F']",7.93,None,3,2,Vice President,True,1,4,1,High,80,,,2,3,Male
40820645,James Ramirez,Batch 2,Electronics Communication Engineering,2024-03-10,2025-10-14,"[10.126931551540894, 10.734519055456316]",10.43,"['A', 'D', 'F', 'D', 'B']","['F', 'C', 'D']",8.53,None,3,0,Vice President,False,0,0,3,Low,95,Probation,Yes,1,2,Male
13994262,Zachary Cunningham,Batch 3,Civil Engineering,2022-04-17,2026-06-14,"[9.158756726731276, 9.867873651870838, 10.623227653131257]",9.88,"['B', 'D', 'C', 'C', 'D']","['F', 'F', 'A']",9.21,Local,2,3,Treasurer,False,3,6,3,Low,85,,Yes,0,3,Female
22234568,Eddie Jones,Batch 1,Mechanical Engineering,2021-12-07,2028-06-16,[9.586517715225886],9.59,"['C', 'F', 'A', 'A', 'F']","['B', 'C', 'A']",9.02,National,4,1,Vice President,False,9,0,0,Medium,85,Probation,Yes,0,1,Female
5222511,Joanne Jenkins,Batch 4,Electrical Engineering,2020-07-25,2026-08-19,"[10.066611978053873, 9.997773213998094, 9.405188199695152, 10.495862886607547]",9.99,"['D', 'F', 'F', 'D', 'C']","['F', 'D', 'C']",8.03,None,3,0,Vice President,False,9,4,3,High,77,,,4,4,Male
24317099,Monica Buchanan,Batch 1,Civil Engineering,2022-02-02,2026-03-01,[9.967116863007012],9.97,"['D', 'F', 'A', 'C', 'A']","['B', 'B', 'C']",7.07,National,1,1,Vice President,False,10,6,2,High,79,Warning,,0,1,Male
30614869,Charles Smith,Batch 1,Computer Science Engineering,2020-12-03,2026-08-01,[9.57463141815754],9.57,"['F', 'D', 'D', 'D', 'F']","['D', 'D', 'D']",7.39,National,0,2,Vice President,True,10,6,2,Low,87,Probation,Yes,2,1,Male
11888471,Elizabeth Morales,Batch 1,Computer Science Engineering,2022-02-22,2026-07-14,[9.9941346858999],9.99,"['C', 'C', 'B', 'A', 'B']","['B', 'D', 'D']",8.88,None,4,3,Vice President,True,7,8,1,Medium,96,,Yes,5,1,Male
73459907,Brad Lloyd,Batch 3,Civil Engineering,2020-08-03,2026-04-17,"[10.589687149343913, 9.575780245062047, 9.607548652341222]",9.92,"['C', 'A', 'F', 'C', 'B']","['F', 'D', 'D']",8.39,International,3,2,Treasurer,False,6,5,3,Low,95,Probation,,3,3,Female
90353613,Cheyenne Lester,Batch 2,Electrical Engineering,2024-05-05,2026-09-09,"[9.661417778121677, 10.712265293981911]",10.19,"['A', 'B', 'A', 'C', 'D']","['F', 'D', 'B']",9.21,International,1,2,None,True,4,6,0,Medium,80,Warning,,3,2,Male
38874637,Ryan Jones,Batch 2,Computer Science Engineering,2019-10-20,2024-11-18,"[10.00120951708399, 9.62013552963262]",9.81,"['B', 'A', 'A', 'A', 'B']","['B', 'D', 'D']",7.83,None,5,1,Treasurer,True,9,10,0,Medium,82,Probation,Yes,3,2,Female
67396271,Wendy Bell,Batch 3,Electronics Communication Engineering,2020-10-25,2028-08-19,"[10.237672760940109, 10.055346210812338, 10.492153284222884]",10.26,"['A', 'F', 'F', 'D', 'D']","['C', 'A', 'F']",9.94,None,1,0,President,False,6,5,3,High,94,Warning,Yes,4,3,Female
98764007,Julie Johnson,Batch 2,Civil Engineering,2020-05-14,2027-03-08,"[9.966409244040776, 10.801422076350711]",10.38,"['F', 'F', 'A', 'D', 'D']","['F', 'D', 'C']",9.47,Local,0,2,Vice President,True,10,1,0,Medium,95,,Yes,3,2,Male
2779462,Matthew Gilmore,Batch 4,Computer Science Engineering,2022-10-16,2026-09-09,"[9.8678853617691, 10.366442752563763, 10.272707752723587, 9.774439772836525]",10.07,"['B', 'B', 'F', 'F', 'A']","['B', 'D', 'A']",8.18,National,0,3,Vice President,True,10,7,0,High,94,Probation,,3,4,Female
304703,Angela Morris,Batch 3,Electronics Communication Engineering,2021-01-06,2026-08-28,"[9.046292925944684, 9.233969423997097, 9.781282778256926]",9.35,"['A', 'B', 'B', 'F', 'B']","['D', 'C', 'F']",8.38,International,3,3,None,True,0,1,2,High,98,Probation,Yes,3,3,Female
72393726,Jonathan Hawkins,Batch 4,Electrical Engineering,2024-10-09,2027-06-29,"[9.749000922189948, 9.531717733896828, 9.795845421098099, 9.992304844217555]",9.77,"['B', 'B', 'F', 'F', 'D']","['F', 'C', 'F']",9.89,Local,0,2,Treasurer,True,4,3,3,Low,75,,,0,4,Female
24314618,Joseph Valdez,Batch 4,Mechanical Engineering,2019-12-23,2025-02-17,"[9.071648175485437, 9.412386907218075, 9.357839892016388, 9.424194222973398]",9.32,"['B', 'D', 'C', 'A', 'B']","['F', 'A', 'C']",8.57,National,5,0,Vice President,True,6,5,1,High,92,,,4,4,Female
14956255,Dominique Jackson,Batch 2,Computer Science Engineering,2024-08-10,2028-08-24,"[9.740012461914397, 10.015902363569753]",9.88,"['A', 'C', 'C', 'D', 'A']","['B', 'D', 'A']",7.81,Local,2,1,Treasurer,False,6,3,1,High,76,Warning,Yes,2,2,Female
33962120,Kathleen Alvarado,Batch 4,Electrical Engineering,2023-08-09,2028-08-15,"[9.245303317444124, 10.43162644361711, 9.415514632033647, 10.24663448591663]",9.83,"['C', 'A', 'F', 'B', 'C']","['D', 'F', 'D']",7.29,Local,2,1,Treasurer,False,0,4,0,Medium,84,Warning,,1,4,Female
68561744,David Kelly,Batch 2,Computer Science Engineering,2023-08-05,2028-07-02,"[8.936656488687703, 8.826912784358486]",8.88,"['B', 'C', 'B', 'B', 'F']","['A', 'F', 'A']",7.93,International,0,1,Vice President,False,0,5,4,Low,82,Probation,Yes,5,2,Male
18384124,Gina Reese,Batch 2,Civil Engineering,2022-10-19,2025-03-17,"[9.745244284143869, 10.304234385720617]",10.02,"['A', 'B', 'F', 'F', 'C']","['C', 'D', 'C']",9.29,National,4,0,President,True,7,6,2,High,83,,Yes,0,2,Female
88956112,Matthew Hill,Batch 1,Computer Science Engineering,2020-01-21,2028-08-28,[9.86183622049356],9.86,"['D', 'D', 'F', 'B', 'F']","['B', 'A', 'A']",9.82,None,0,1,President,True,7,6,4,Low,81,Warning,,3,1,Female
90262150,Bradley Peterson,Batch 4,Mechanical Engineering,2022-08-25,2026-03-21,"[9.386481274848737, 9.720173038632662, 10.572778113954023, 9.62053466085379]",9.82,"['D', 'D', 'C', 'C', 'A']","['F', 'C', 'B']",9.51,International,3,3,Treasurer,False,3,6,0,Medium,83,Warning,,4,4,Male
37751571,Lindsay Miller,Batch 3,Electrical Engineering,2024-01-08,2025-01-05,"[9.262049533667456, 9.472555816979872, 9.81721025166858]",9.52,"['A', 'D', 'B', 'D', 'F']","['F', 'D', 'A']",8.47,National,1,0,None,False,1,5,3,Medium,76,Probation,,1,3,Male
14999968,Michael Grimes,Batch 2,Electrical Engineering,2023-04-24,2027-02-23,"[10.782857272449405, 10.763486250281879]",10.77,"['D', 'C', 'B', 'B', 'B']","['B', 'F', 'B']",7.03,International,2,0,Treasurer,True,1,7,2,Low,80,Probation,,1,2,Female
46652079,Jennifer Jones,Batch 2,Electrical Engineering,2021-09-17,2027-04-01,"[10.438366626404443, 8.985265915567132]",9.71,"['C', 'A', 'C', 'D', 'C']","['B', 'A', 'A']",9.21,International,1,2,Treasurer,False,5,9,3,Low,95,Warning,,1,2,Male
77720528,Joseph Smith,Batch 4,Electrical Engineering,2023-01-25,2025-08-07,"[10.179402577689139, 9.267554774751229, 9.758032465672136, 9.00481884484903]",9.55,"['A', 'A', 'C', 'D', 'F']","['C', 'B', 'D']",8.14,International,5,3,Treasurer,True,2,6,4,Medium,99,Probation,Yes,5,4,Female
42146875,Scott Duncan,Batch 1,Electrical Engineering,2021-07-22,2026-05-28,[10.004396546838437],10.0,"['A', 'D', 'B', 'B', 'B']","['C', 'A', 'C']",7.18,None,0,0,Treasurer,False,0,6,2,Low,84,,Yes,1,1,Male
90519894,Lauren Hughes,Batch 1,Electronics Communication Engineering,2019-11-29,2026-08-06,[9.909224226280887],9.91,"['D', 'C', 'A', 'F', 'F']","['A', 'B', 'D']",8.36,None,1,3,President,False,4,2,2,Low,98,,Yes,1,1,Female
79229189,Nathan Rocha,Batch 3,Electrical Engineering,2024-01-17,2027-08-25,"[9.47115009427191, 10.074398016986263, 10.456639835866381]",10.0,"['F', 'C', 'C', 'C', 'D']","['D', 'A', 'D']",7.65,None,4,2,President,False,7,8,1,Low,75,Warning,,5,3,Female
84236542,Clayton Whitney,Batch 2,Computer Science Engineering,2021-04-18,2027-04-16,"[10.172118301478525, 9.777118504530051]",9.97,"['F', 'C', 'F', 'C', 'D']","['F', 'A', 'B']",9.91,None,0,3,Treasurer,False,7,6,1,High,77,Probation,,0,2,Female
58893182,Robert Gibbs,Batch 3,Electronics Communication Engineering,2020-03-26,2028-02-20,"[9.807714187560984, 9.408439380300136, 10.385343629505686]",9.87,"['F', 'C', 'F', 'B', 'F']","['A', 'B', 'C']",9.3,None,5,0,None,True,0,3,4,Low,76,Warning,,1,3,Female
67347573,Veronica Mcdaniel,Batch 3,Electronics Communication Engineering,2024-05-21,2025-03-13,"[10.159790380907404, 9.616894837209815, 10.21648504092007]",10.0,"['F', 'D', 'D', 'F', 'A']","['F', 'B', 'F']",9.24,International,4,1,None,True,8,2,1,High,94,Probation,Yes,1,3,Male
77100975,Roger Page,Batch 1,Computer Science Engineering,2022-07-31,2027-12-21,[9.955069579281451],9.96,"['A', 'A', 'A', 'C', 'D']","['F', 'A', 'F']",8.3,Local,2,2,President,True,0,5,1,Low,88,Probation,Yes,2,1,Female
69344139,Angela Cochran,Batch 3,Mechanical Engineering,2023-10-07,2028-03-09,"[10.464564862570652, 10.068244215795273, 9.771438763195194]",10.1,"['F', 'A', 'D', 'A', 'F']","['F', 'D', 'F']",8.8,National,1,0,President,False,10,5,3,Medium,100,Probation,,3,3,Male
22891534,Melissa Morton,Batch 2,Electronics Communication Engineering,2020-06-30,2026-02-27,"[10.442390904979355, 9.586351071867805]",10.01,"['F', 'D', 'F', 'F', 'A']","['F', 'B', 'C']",7.68,International,0,0,President,True,2,4,2,High,95,Probation,,2,2,Female
6474342,Jessica Leon,Batch 4,Electronics Communication Engineering,2024-08-31,2026-08-26,"[10.323309371491689, 9.48993568832532, 9.46223959624271, 9.54223629958296]",9.7,"['B', 'D', 'D', 'F', 'A']","['F', 'D', 'B']",8.58,None,0,3,Vice President,False,6,8,1,Medium,75,Probation,,3,4,Female
5908659,Joanna Howell,Batch 3,Civil Engineering,2022-07-29,2027-04-13,"[9.517099190764535, 10.33822655161716, 10.71965465237248]",10.19,"['C', 'A', 'F', 'C', 'F']","['D', 'F', 'F']",8.25,Local,4,0,Treasurer,True,1,3,4,Medium,90,,Yes,3,3,Female
3931627,Kayla Roberts,Batch 1,Electrical Engineering,2021-05-23,2027-04-11,[9.760301460558333],9.76,"['A', 'B', 'F', 'B', 'B']","['A', 'D', 'B']",9.04,Local,5,3,Vice President,True,8,4,2,High,100,Probation,Yes,1,1,Female
53511399,Aaron Shelton,Batch 3,Mechanical Engineering,2020-07-22,2025-04-06,"[10.194174349114189, 9.826496069219864, 9.457435580062086]",9.83,"['A', 'F', 'F', 'C', 'A']","['D', 'B', 'B']",7.19,National,1,3,Vice President,True,9,0,3,Medium,87,Warning,,4,3,Male
8863799,Rebecca Evans,Batch 2,Electronics Communication Engineering,2021-02-06,2027-05-02,"[10.571299159717032, 9.750076115385639]",10.16,"['A', 'B', 'A', 'C', 'F']","['B', 'B', 'F']",7.84,International,5,3,Treasurer,False,9,5,0,Low,77,,,1,2,Female
85200456,Logan Hunter,Batch 2,Mechanical Engineering,2024-06-27,2026-10-03,"[10.034588945727966, 10.39993455261363]",10.22,"['B', 'A', 'B', 'D', 'C']","['C', 'B', 'B']",8.44,National,3,3,Treasurer,True,10,9,1,Medium,80,,,2,2,Female
3834141,Jessica Alvarez,Batch 3,Electronics Communication Engineering,2020-03-19,2026-10-13,"[10.225478779643714, 9.86135062204637, 10.016901113211604]",10.03,"['C', 'D', 'D', 'C', 'F']","['A', 'F', 'C']",9.94,None,2,3,President,False,5,5,4,Medium,98,Probation,,3,3,Female
87917524,Joseph Jackson,Batch 2,Civil Engineering,2019-12-28,2027-05-16,"[9.850700210602149, 10.638527824241688]",10.24,"['A', 'C', 'F', 'C', 'A']","['C', 'D', 'A']",9.52,International,1,2,President,False,0,0,0,Low,79,,,1,2,Female
74772692,Tanya Lang,Batch 1,Electrical Engineering,2023-09-11,2027-10-21,[10.383915937998898],10.38,"['D', 'B', 'F', 'F', 'A']","['B', 'B', 'C']",7.85,None,0,3,President,True,5,8,0,Medium,93,Warning,Yes,2,1,Male
63257012,Anthony Herrera,Batch 4,Computer Science Engineering,2023-10-20,2026-01-23,"[10.251008603378466, 10.212277735038821, 9.771768230750485, 9.980985183720511]",10.05,"['C', 'F', 'D', 'F', 'A']","['A', 'B', 'F']",8.65,International,2,3,None,True,8,8,1,Medium,93,,,1,4,Male
24592637,Erik Allen,Batch 4,Electrical Engineering,2021-12-22,2025-01-22,"[9.792721645289994, 9.317145724136342, 10.090986263757712, 10.28227608944781]",9.87,"['C', 'A', 'D', 'B', 'D']","['C', 'D', 'C']",9.68,International,2,2,Vice President,True,3,1,0,Low,84,,Yes,0,4,Male
56535776,Megan Lyons,Batch 3,Electronics Communication Engineering,2022-09-11,2026-11-15,"[9.312798395704359, 9.899756775618172, 9.797957593063941]",9.67,"['C', 'A', 'C', 'C', 'D']","['A', 'A', 'D']",8.29,None,2,2,None,True,3,6,4,Medium,75,Warning,Yes,0,3,Female
60278471,Lauren Norris,Batch 1,Civil Engineering,2022-12-19,2025-11-28,[10.583312150882776],10.58,"['B', 'C', 'D', 'F', 'F']","['B', 'A', 'D']",9.15,None,1,2,Vice President,True,7,1,4,Low,91,,Yes,4,1,Male
82759801,Travis Stewart,Batch 4,Computer Science Engineering,2023-04-25,2028-06-12,"[10.524934878775474, 9.887727671691918, 9.881914904168498, 9.974282437883376]",10.07,"['B', 'D', 'B', 'C', 'B']","['D', 'B', 'C']",7.78,Local,0,1,President,True,3,1,1,Low,78,Warning,,1,4,Male
77205827,Nicole Ramirez,Batch 4,Electronics Communication Engineering,2022-07-29,2025-10-03,"[10.168094477554368, 10.1677757976552, 9.728118633171366, 10.292770206763883]",10.09,"['A', 'C', 'C', 'B', 'C']","['A', 'A', 'D']",7.06,None,0,0,Treasurer,True,2,1,3,Medium,87,Probation,,3,4,Male
81651178,Tara Mcdaniel,Batch 1,Mechanical Engineering,2021-10-13,2027-10-13,[10.233868660271256],10.23,"['C', 'D', 'A', 'B', 'B']","['B', 'D', 'D']",7.44,International,0,3,None,False,10,3,2,High,83,,Yes,1,1,Male
67601359,Zachary Garcia,Batch 3,Civil Engineering,2021-06-04,2026-02-03,"[9.56932465448016, 10.150097558923964, 9.44843037325108]",9.72,"['D', 'C', 'C', 'C', 'A']","['A', 'D', 'A']",9.92,Local,5,3,Vice President,False,9,2,0,Medium,87,Probation,,5,3,Male
88055441,Patrick Koch,Batch 2,Mechanical Engineering,2021-01-15,2027-12-10,"[10.2539152365935, 10.623746471779144]",10.44,"['F', 'A', 'F', 'A', 'C']","['D', 'B', 'D']",8.35,Local,5,3,Treasurer,True,8,7,0,Medium,80,Probation,,1,2,Female
6847917,Jessica Green,Batch 1,Electronics Communication Engineering,2023-09-27,2027-08-21,[10.291905670014653],10.29,"['A', 'C', 'B', 'B', 'B']","['F', 'C', 'A']",9.82,Local,5,3,Vice President,True,6,1,1,Low,94,Probation,,3,1,Male
59516070,Michael Barber,Batch 4,Computer Science Engineering,2024-08-03,2027-12-26,"[9.62859874162081, 10.526629034429806, 10.255436554922984, 9.444361453535565]",9.96,"['A', 'D', 'D', 'A', 'A']","['D', 'F', 'C']",8.16,Local,5,0,None,False,6,5,2,High,81,Warning,Yes,4,4,Male
99351932,Donald Brooks,Batch 2,Electrical Engineering,2023-11-07,2025-11-14,"[10.639273787590108, 9.6423646706648]",10.14,"['D', 'A', 'F', 'B', 'C']","['F', 'B', 'C']",8.08,International,2,0,President,False,5,3,2,High,82,Warning,Yes,4,2,Male
6916784,Joshua Alvarado,Batch 1,Computer Science Engineering,2021-09-08,2027-09-06,[9.052922069458587],9.05,"['B', 'B', 'F', 'D', 'F']","['A', 'C', 'F']",7.45,National,0,2,Treasurer,True,8,8,1,Low,100,Probation,Yes,5,1,Female
92191207,Jessica Jennings,Batch 3,Civil Engineering,2023-08-19,2025-02-15,"[10.359945452526492, 10.690499203540103, 10.694716563469717]",10.58,"['A', 'A', 'B', 'C', 'A']","['D', 'A', 'A']",7.24,Local,5,0,Treasurer,True,5,7,4,High,97,Probation,,0,3,Male
81592619,Cody Smith,Batch 4,Computer Science Engineering,2020-10-17,2026-12-07,"[9.788457641380754, 10.79737934248081, 9.701356167848193, 8.908751154511528]",9.8,"['B', 'B', 'D', 'F', 'A']","['A', 'D', 'C']",8.19,Local,0,2,Vice President,True,2,0,2,High,84,Warning,,1,4,Female
98434731,Kathryn Carpenter,Batch 1,Electrical Engineering,2022-10-11,2027-06-27,[10.18958625274666],10.19,"['D', 'D', 'F', 'D', 'D']","['B', 'D', 'F']",9.06,Local,5,0,President,True,9,3,1,High,93,Probation,Yes,1,1,Female
78199741,Karen Butler,Batch 3,Computer Science Engineering,2021-01-23,2026-02-27,"[10.060957945218576, 9.674605527884385, 9.621731177819301]",9.79,"['A', 'A', 'F', 'D', 'A']","['C', 'F', 'C']",8.61,None,5,1,Treasurer,False,10,3,3,Medium,81,Probation,,2,3,Female
66093131,Ryan Rodriguez MD,Batch 4,Civil Engineering,2024-09-13,2026-01-14,"[10.587636978698423, 10.156235070974413, 11.27237452047482, 10.044305816326927]",10.52,"['C', 'B', 'C', 'F', 'A']","['C', 'F', 'A']",7.69,Local,5,3,President,True,9,6,1,Low,91,Probation,Yes,1,4,Male
40781664,Jeff Massey,Batch 1,Computer Science Engineering,2021-08-29,2028-07-07,[10.380206686279863],10.38,"['B', 'A', 'B', 'D', 'C']","['B', 'C', 'A']",9.52,National,3,0,Treasurer,False,7,1,4,Medium,78,Probation,,3,1,Male
72664888,Sandra Lowe,Batch 1,Civil Engineering,2022-09-23,2025-01-01,[9.808384736521917],9.81,"['A', 'C', 'D', 'C', 'A']","['D', 'C', 'A']",9.4,None,5,1,None,True,4,5,4,Low,93,Probation,Yes,1,1,Male
35318812,Ryan Mendez,Batch 4,Mechanical Engineering,2023-01-03,2028-04-01,"[9.782204024120839, 9.764132949995124, 10.343865972833486, 8.96347720328703]",9.71,"['F', 'B', 'F', 'B', 'B']","['F', 'B', 'F']",7.24,None,2,1,President,False,0,5,0,Low,80,,Yes,2,4,Female
46414247,Darrell Schultz,Batch 1,Civil Engineering,2023-08-11,2028-10-01,[9.896656322660164],9.9,"['B', 'A', 'B', 'D', 'D']","['D', 'F', 'F']",9.49,None,1,0,Treasurer,False,6,1,2,Low,76,,Yes,0,1,Male
9102837,Nicole Taylor,Batch 1,Civil Engineering,2020-11-17,2027-09-20,[10.176673413823739],10.18,"['A', 'C', 'B', 'A', 'F']","['A', 'D', 'A']",9.3,Local,2,2,President,False,10,2,4,Low,77,,Yes,1,1,Male
42483524,William Andrade PhD,Batch 4,Civil Engineering,2021-05-24,2028-07-13,"[10.312422444752407, 10.310160282029516, 9.858301803798085, 10.139182887193378]",10.16,"['C', 'D', 'F', 'F', 'C']","['B', 'A', 'D']",9.82,National,0,3,President,True,6,10,3,High,85,,Yes,1,4,Male
95580056,Christine Morris,Batch 1,Computer Science Engineering,2020-07-12,2027-11-17,[9.876479749301458],9.88,"['A', 'B', 'D', 'F', 'B']","['D', 'D', 'A']",7.16,None,3,2,Treasurer,False,0,0,1,Medium,88,Warning,,4,1,Female
21000988,Pamela Allen,Batch 2,Electrical Engineering,2022-03-04,2027-11-16,"[11.820739465927275, 10.245574595300234]",11.03,"['A', 'F', 'D', 'B', 'A']","['C', 'D', 'F']",9.67,Local,4,0,President,False,10,1,1,High,77,Probation,,5,2,Male
59381521,Angela Richard,Batch 3,Electrical Engineering,2023-10-09,2027-08-14,"[10.23684914187873, 9.875889011986613, 9.974822208277216]",10.03,"['B', 'B', 'D', 'B', 'F']","['C', 'A', 'B']",9.06,Local,1,0,President,False,3,5,1,Medium,99,Warning,,1,3,Female
19160843,Shannon Mclean,Batch 3,Computer Science Engineering,2021-05-29,2026-05-24,"[10.117184061644354, 9.902943329836866, 9.664299235013493]",9.89,"['C', 'D', 'C', 'D', 'B']","['A', 'B', 'C']",9.33,None,1,2,None,False,4,7,1,High,81,Warning,Yes,0,3,Male
42333100,Matthew Mitchell,Batch 4,Civil Engineering,2021-11-23,2028-02-09,"[9.986411505522359, 9.706422825803093, 10.285470924973321, 10.54340840694513]",10.13,"['C', 'D', 'B', 'C', 'C']","['F', 'F', 'D']",9.25,National,2,0,President,True,5,10,3,High,89,,,4,4,Female
64560688,Tracy Tanner,Batch 2,Computer Science Engineering,2023-01-07,2024-12-02,"[9.661843058374814, 9.737647694409542]",9.7,"['F', 'C', 'D', 'C', 'B']","['D', 'F', 'F']",7.97,None,2,3,President,True,0,0,4,High,99,Probation,,2,2,Female
87227417,Joseph Torres,Batch 4,Civil Engineering,2023-05-16,2028-05-26,"[8.951798138129693, 10.22597229264578, 10.184669608736025, 10.144397523766674]",9.88,"['D', 'C', 'A', 'D', 'C']","['F', 'D', 'C']",9.84,National,3,3,None,True,2,4,4,High,81,Warning,,5,4,Female
49434334,Jacqueline Gardner,Batch 1,Computer Science Engineering,2024-04-05,2028-06-28,[9.602669495172137],9.6,"['D', 'C', 'A', 'C', 'F']","['A', 'B', 'C']",9.79,Local,5,3,Vice President,False,8,1,3,Medium,91,,,4,1,Male
45940410,Laura Tran,Batch 3,Electronics Communication Engineering,2022-12-28,2027-02-23,"[9.645565729519499, 9.266201355335541, 9.110934655894317]",9.34,"['B', 'B', 'A', 'B', 'C']","['C', 'D', 'A']",9.85,None,3,2,Vice President,False,4,8,2,Medium,92,Warning,,5,3,Male
77770830,Edward Allen,Batch 4,Mechanical Engineering,2020-06-03,2027-11-18,"[9.810631304487067, 9.981124538079314, 9.388913839560852, 10.370724960298762]",9.89,"['D', 'A', 'F', 'D', 'F']","['A', 'C', 'C']",7.99,None,0,3,None,True,10,1,1,Low,82,Warning,,1,4,Male
19441672,Jill Allen,Batch 2,Mechanical Engineering,2022-05-22,2025-07-19,"[10.393907816504228, 10.472885888898315]",10.43,"['A', 'A', 'A', 'A', 'C']","['D', 'D', 'F']",8.46,None,5,0,None,False,0,2,0,Medium,75,Probation,,3,2,Male
94977378,Marc Castro,Batch 4,Civil Engineering,2021-06-28,2027-03-29,"[10.039191154146666, 9.71826537157201, 10.225418673115996, 10.015312712786404]",10.0,"['B', 'F', 'A', 'B', 'D']","['B', 'F', 'B']",9.74,Local,5,1,None,False,2,5,1,Low,82,Warning,,0,4,Male
